,0
5274,438154852
5275,438208095
5276,438227699
5277,438426822
5278,306695173
5279,307016025
5280,307248588
5281,307473390
5282,307816046
5283,308058071
5284,308487224
5285,372617899
5286,155454300
5287,366398995
5288,21273662
5289,21273645
5290,391993920
5291,12822485
5292,175636625
5293,145750667
5294,345454324
5295,243012060
5296,6859875
5297,366485070
5298,175752206
5299,59039405
5300,186817968
5301,6992442
5302,98641299
5303,435913901
5304,205337567
5305,38159629
5306,173102141
5307,173108631
5308,350497599
5309,188569959
5310,458656211
5311,38115295
5312,38131276
5313,392455003
5314,468992394
5315,443970468
5316,240716336
5317,392457420
5318,175939896
5319,242937699
5320,173109458
5321,392103247
5322,49504969
5323,396733868
5324,12784229
5325,6951352
5326,458677675
5327,392037065
5328,399123908
5329,60254719
5330,12784618
5331,291090190
5332,392103532
5333,98680429
5334,175698248
5335,67895605
5336,366623403
5337,49544659
5338,434135507
5339,7025134
5340,366631223
5341,392322827
5342,12822816
5343,366577327
5344,437030170
5345,380166634
5346,188580416
5347,458677922
5348,7060746
5349,60284346
5350,350517521
5351,392330359
5352,366443414
5353,173108657
5354,6951766
5355,366443419
5356,435905729
5357,366576406
5358,350497590
5359,38064444
5360,366568736
5361,173102474
5362,20423334
5363,392330305
5364,399123992
5365,242965502
5366,188543882
5367,59002180
5368,434260422
5369,240812243
5370,12857857
5371,240849828
5372,98732057
5373,443970797
5374,366484895
5375,443607134
5376,392328956
5377,348663755
5378,27636778
5379,49544485
5380,98475481
5381,392328657
5382,27650503
5383,49546911
5384,175829841
5385,243031652
5386,458654999
5387,49419336
5388,443969724
5389,434228818
5390,175938036
5391,323021844
5392,366444329
5393,21285462
5394,175695758
5395,468992714
5396,392037752
5397,240766718
5398,435908967
5399,396733594
5400,12787575
5401,386589137
5402,396733582
5403,6951285
5404,366577129
5405,82055089
5406,175639587
5407,413945283
5408,175637962
5409,392330252
5410,366568171
5411,366576757
5412,242968769
5413,242969148
5414,38115367
5415,443970994
5416,457958225
5417,68559047
5418,468989094
5419,175938134
5420,443970961
5421,98642531
5422,186812798
5423,175697440
5424,398421131
5425,392169781
5426,389019543
5427,434233195
5428,396733558
5429,458682286
5430,443965012
5431,443970863
5432,389046726
5433,311151425
5434,392322861
5435,98681288
5436,240851555
5437,323022383
5438,366444182
5439,366500042
5440,59360418
5441,437940856
5442,385758392
5443,385905008
5444,385906680
5445,438104468
5446,438101944
5447,438212598
5448,438289169
5449,438293006
5450,438308710
5451,438335792
5452,438369782
5453,438403381
5454,438413846
5455,385988769
5456,307132078
5457,307813983
5458,308058087
5459,308062322
5460,308487407
5461,438490994
5462,438544969
5463,372611561
5464,337264608
5465,155096433
5466,468992885
5467,366499867
5468,392169008
5469,392331058
5470,175636551
5471,366443437
5472,69817914
5473,443583724
5474,6951190
5475,366568965
5476,38159729
5477,175638532
5478,175831252
5479,240812283
5480,366527222
5481,173101727
5482,175829627
5483,468988750
5484,38116668
5485,38141235
5486,437030301
5487,27682994
5488,366410625
5489,38131540
5490,82055006
5491,323021409
5492,399124463
5493,173109380
5494,392331062
5495,396733791
5496,38064498
5497,396734483
5498,444009495
5499,443617653
5500,175830099
5501,27654071
5502,392038260
5503,21339619
5504,98297930
5505,98680281
5506,98641361
5507,98641317
5508,366410916
5509,175639373
5510,240765053
5511,240810401
5512,366444518
5513,399124454
5514,27650553
5515,7024344
5516,443965908
5517,399152121
5518,205455106
5519,175696119
5520,12724051
5521,244161341
5522,98732877
5523,49429261
5524,175588578
5525,434135562
5526,435332204
5527,396733572
5528,49419197
5529,392169025
5530,396733595
5531,443970582
5532,175638195
5533,408816500
5534,366528826
5535,458685758
5536,392331017
5537,434228673
5538,175937925
5539,434230327
5540,458656390
5541,458681740
5542,173097324
5543,175696984
5544,240765138
5545,366485047
5546,240812271
5547,458681676
5548,67985103
5549,434233131
5550,77535448
5551,69839249
5552,414065140
5553,392037461
5554,413760858
5555,458655583
5556,240810474
5557,392037830
5558,366410741
5559,366576727
5560,458655819
5561,38114128
5562,284852077
5563,389043242
5564,434160486
5565,186853232
5566,6951681
5567,240663586
5568,27626722
5569,392329154
5570,98681938
5571,240810421
5572,389082561
5573,392171417
5574,435880644
5575,366568213
5576,443970280
5577,173163636
5578,414250704
5579,38115366
5580,348667889
5581,323014728
5582,175588319
5583,408816828
5584,366623506
5585,392102465
5586,392170596
5587,58959983
5588,392330483
5589,49462715
5590,240720912
5591,435905722
5592,27650554
5593,27679085
5594,366657773
5595,173109481
5596,443966150
5597,68645477
5598,392169176
5599,12772965
5600,366485427
5601,435332924
5602,175828741
5603,434234462
5604,67824011
5605,173109331
5606,399151332
5607,98681283
5608,443996116
5609,348667946
5610,175696452
5611,242885660
5612,458682858
5613,240810497
5614,389081754
5615,366399049
5616,7024381
5617,392168814
5618,392170065
5619,366567891
5620,294218675
5621,437941976
5622,438114326
5623,438227543
5624,438228341
5625,438229626
5626,438289244
5627,438429548
5628,59613311
5629,307950925
5630,438487698
5631,438512849
5632,372525650
5633,445961968
5634,155017110
5635,435332810
5636,392169201
5637,392330331
5638,20537331
5639,392455299
5640,348667960
5641,12787249
5642,6992440
5643,392102003
5644,458682149
5645,437026689
5646,49427203
5647,175937904
5648,240720802
5649,173103812
5650,348666608
5651,435906072
5652,98731426
5653,49546941
5654,38085484
5655,392321003
5656,175939419
5657,443997029
5658,38139209
5659,435303419
5660,6992076
5661,366500152
5662,175588440
5663,392320689
5664,366632069
5665,21273653
5666,38114047
5667,173109628
5668,173163101
5669,434233259
5670,146801005
5671,366444281
5672,49464748
5673,392102729
5674,98641621
5675,111716683
5676,38116720
5677,389018945
5678,38064563
5679,27682887
5680,175754573
5681,145750640
5682,443610098
5683,38131580
5684,188572463
5685,366484992
5686,458681797
5687,443996318
5688,399124097
5689,398381744
5690,173163713
5691,348667054
5692,7020510
5693,173101673
5694,323014661
5695,98641835
5696,173096628
5697,38160960
5698,458682298
5699,392330959
5700,435880659
5701,6951365
5702,408816769
5703,175697822
5704,12858374
5705,20486540
5706,323023397
5707,38140842
5708,49504823
5709,457958969
5710,49426824
5711,366623097
5712,392103202
5713,240720823
5714,392101943
5715,392103656
5716,392322713
5717,242969132
5718,59085023
5719,366623364
5720,366631825
5721,389009115
5722,468992498
5723,392102412
5724,413765805
5725,173145971
5726,392320916
5727,414064789
5728,82049340
5729,348668135
5730,366485183
5731,98642818
5732,240623389
5733,49429946
5734,12857680
5735,435882493
5736,240810434
5737,366355490
5738,366481070
5739,21289638
5740,380642110
5741,399124456
5742,444009756
5743,12787644
5744,145964077
5745,173109654
5746,399152204
5747,240623364
5748,391993879
5749,240716103
5750,366443969
5751,396743020
5752,82049474
5753,392457999
5754,366657304
5755,175830512
5756,435306992
5757,443618009
5758,366410266
5759,366528014
5760,458677755
5761,392328849
5762,175591085
5763,69817888
5764,242969172
5765,27626605
5766,437030738
5767,240720820
5768,434226360
5769,392037686
5770,348663577
5771,6951175
5772,396743054
5773,392169449
5774,434233334
5775,366623027
5776,243015751
5777,389043445
5778,366485538
5779,443970440
5780,49504483
5781,392321920
5782,175697670
5783,53207853
5784,443964983
5785,392103791
5786,396733993
5787,398428698
5788,388994704
5789,27630434
5790,291074553
5791,53207940
5792,392329738
5793,175831352
5794,435910668
5795,366484407
5796,311150808
5797,392322589
5798,456888428
5799,443607124
5800,49544516
5801,82054975
5802,6992419
5803,444005971
5804,111716610
5805,98641543
5806,366622708
5807,366484593
5808,151411497
5809,434328243
5810,385811931
5811,385907822
5812,438067739
5813,438154023
5814,438316811
5815,438336273
5816,307374703
5817,307373512
5818,307372468
5819,308056422
5820,155139610
5821,387143372
5822,387714630
5823,12819720
5824,240851542
5825,389019722
5826,458655076
5827,366484424
5828,62902611
5829,205229821
5830,443964793
5831,49544800
5832,175639237
5833,240851645
5834,392102861
5835,175697304
5836,242991771
5837,366622674
5838,444006153
5839,175830465
5840,173109569
5841,49427199
5842,98681216
5843,240764932
5844,435306490
5845,443995839
5846,348667575
5847,392103562
5848,392329792
5849,323014715
5850,391993926
5851,392037934
5852,12784277
5853,173163001
5854,173104663
5855,242944429
5856,443996290
5857,388977683
5858,435880629
5859,49544319
5860,392328293
5861,366576625
5862,38085683
5863,175637942
5864,389082534
5865,435908704
5866,392170569
5867,12822057
5868,38064570
5869,12822191
5870,188573383
5871,415335650
5872,366526804
5873,435908918
5874,240766712
5875,435339831
5876,434159695
5877,243016088
5878,58959902
5879,345454442
5880,366355070
5881,68567931
5882,389019080
5883,392330513
5884,415339577
5885,27626676
5886,392168707
5887,175822942
5888,38085724
5889,392170386
5890,434260918
5891,186816875
5892,175589511
5893,389009237
5894,396742496
5895,49546864
5896,175938919
5897,12822503
5898,434234684
5899,175638344
5900,240720928
5901,435303313
5902,366399348
5903,458678334
5904,173099019
5905,434159645
5906,415366200
5907,348662366
5908,173104601
5909,350497606
5910,69857803
5911,392169170
5912,98681734
5913,389052457
5914,242943874
5915,173145261
5916,27629878
5917,458677697
5918,12787687
5919,242944221
5920,366623156
5921,175937422
5922,12773036
5923,188569666
5924,356732672
5925,62905362
5926,366484559
5927,366410886
5928,21285483
5929,392455592
5930,175822889
5931,392454891
5932,348663593
5933,444009595
5934,388978253
5935,175588940
5936,434138402
5937,323022687
5938,12822545
5939,12822544
5940,434233390
5941,366657605
5942,392457807
5943,98732205
5944,98681620
5945,38132295
5946,415339589
5947,366444171
5948,323182141
5949,443965217
5950,435303281
5951,366484433
5952,366485172
5953,111751217
5954,435910902
5955,240849824
5956,242944423
5957,173109490
5958,175696330
5959,366576532
5960,458677429
5961,396733692
5962,173090027
5963,188573249
5964,58959900
5965,380640648
5966,240849878
5967,175829470
5968,366526386
5969,444009588
5970,415370188
5971,6951851
5972,12822283
5973,366499952
5974,458678198
5975,396734005
5976,443583689
5977,396742550
5978,98682039
5979,12652754
5980,443586493
5981,392258974
5982,366443413
5983,53207393
5984,468992446
5985,443616342
5986,12723954
5987,366484972
5988,399151409
5989,242940031
5990,243015392
5991,98681353
5992,444009397
5993,392037492
5994,468988484
5995,458678258
5996,392169985
5997,175590071
5998,434239255
5999,366499522
6000,392102085
6001,392328583
6002,434230779
6003,6951385
6004,38132214
6005,240764924
6006,243010672
6007,389046778
6008,220622626
6009,388977964
6010,242990505
6011,392328392
6012,366443443
6013,175698682
6014,348722241
6015,294056514
6016,336995191
6017,434329128
6018,385752898
6019,438118169
6020,438118202
6021,306695307
6022,307248935
6023,307376330
6024,308257846
6025,308498254
6026,372497235
6027,337263044
6028,445936059
6029,387716527
6030,387716484
6031,38131274
6032,291074995
6033,348663884
6034,68126976
6035,242961199
6036,366443854
6037,468984185
6038,21339557
6039,444006350
6040,49523060
6041,242968912
6042,458655631
6043,38206235
6044,175696341
6045,434230322
6046,443585733
6047,392328285
6048,456889576
6049,434230121
6050,392331065
6051,392328485
6052,175751137
6053,240720834
6054,434237432
6055,366484439
6056,366632171
6057,146364168
6058,366355103
6059,435910690
6060,175637236
6061,323023472
6062,435332777
6063,175697635
6064,242965178
6065,20419421
6066,12857701
6067,434232821
6068,173165751
6069,434138557
6070,366568741
6071,443966106
6072,240766660
6073,146799110
6074,240766682
6075,434230654
6076,173108885
6077,348663769
6078,366499063
6079,443614427
6080,443612281
6081,348662493
6082,444009378
6083,175831515
6084,434138375
6085,366568007
6086,468988863
6087,392322881
6088,311150925
6089,366568862
6090,458677320
6091,392170431
6092,49429948
6093,392329330
6094,12858168
6095,366623107
6096,49429192
6097,240662575
6098,392457799
6099,434138450
6100,434226319
6101,366399144
6102,366632221
6103,392101857
6104,12857978
6105,348663722
6106,434226301
6107,443996801
6108,456888520
6109,175637868
6110,323013858
6111,392456029
6112,240812186
6113,186812703
6114,388995021
6115,38064240
6116,392038114
6117,345450933
6118,366623434
6119,175637770
6120,242937678
6121,240764928
6122,392170717
6123,435881881
6124,366355294
6125,21289461
6126,366399996
6127,240627307
6128,284852047
6129,173103793
6130,186816824
6131,392036582
6132,240765085
6133,186853164
6134,458655098
6135,443969931
6136,62902599
6137,38114125
6138,388977932
6139,435882392
6140,392457603
6141,12689005
6142,12784562
6143,345450936
6144,366410635
6145,443966162
6146,291074975
6147,392457543
6148,27682900
6149,366576238
6150,468987642
6151,38115729
6152,175589031
6153,175939496
6154,396742606
6155,392329643
6156,240810524
6157,59002139
6158,186817961
6159,443970529
6160,350497572
6161,392036536
6162,414250889
6163,458682962
6164,38143666
6165,98641756
6166,456865411
6167,242960839
6168,389118127
6169,396846877
6170,59003240
6171,415339719
6172,468988665
6173,437030316
6174,242969022
6175,415389519
6176,435881850
6177,392169930
6178,175939271
6179,188569886
6180,242944752
6181,38115397
6182,38159837
6183,392170896
6184,240765023
6185,435880145
6186,27650444
6187,20419703
6188,392036366
6189,443965125
6190,186853379
6191,434131423
6192,188544049
6193,175636386
6194,175938662
6195,146366049
6196,348662959
6197,443995932
6198,350516169
6199,12769822
6200,145752483
6201,415335453
6202,435882013
6203,175828578
6204,77617251
6205,175750884
6206,392170659
6207,175588444
6208,175589613
6209,12770110
6210,366527943
6211,366568535
6212,81986382
6213,242961113
6214,389082520
6215,186816770
6216,389018871
6217,175589484
6218,175822916
6219,348667890
6220,396733631
6221,240766767
6222,323023473
6223,435925418
6224,392171409
6225,38159627
6226,392101865
6227,175937777
6228,27627323
6229,21273686
6230,458677007
6231,69839232
6232,435302706
6233,389008777
6234,392171534
6235,408816756
6236,294058247
6237,438103704
6238,438161007
6239,438198218
6240,438207187
6241,438305877
6242,438414584
6243,438409697
6244,438428915
6245,306608305
6246,307017817
6247,307251479
6248,307372725
6249,307475382
6250,307580238
6251,307814969
6252,438543953
6253,372611696
6254,155255433
6255,155453589
6256,155459564
6257,434230438
6258,366528873
6259,38143446
6260,49504552
6261,388995084
6262,366500350
6263,12773275
6264,146165720
6265,389019806
6266,392036532
6267,435335902
6268,392330223
6269,242991698
6270,62903273
6271,392457243
6272,175589442
6273,414064874
6274,366568761
6275,49523269
6276,392102824
6277,12720953
6278,434128509
6279,242960929
6280,38088024
6281,399151361
6282,366399480
6283,59085020
6284,392103895
6285,399124023
6286,468988980
6287,458655864
6288,240812258
6289,333799917
6290,77572558
6291,392102549
6292,348662450
6293,311150698
6294,435880650
6295,392103520
6296,188570496
6297,392103671
6298,240766834
6299,415339565
6300,389009220
6301,366485470
6302,240715988
6303,240766701
6304,242964972
6305,69839296
6306,415389365
6307,366410094
6308,173103735
6309,175698169
6310,443971065
6311,311150996
6312,366622406
6313,392457868
6314,205098050
6315,111751158
6316,242883411
6317,59085140
6318,291108689
6319,60284276
6320,323182678
6321,146802014
6322,173104349
6323,291066935
6324,291090195
6325,206283010
6326,443970208
6327,443618002
