EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_dist,k2_teff,k2_logg,k2_metfe,k2_rad,k2_mass
211357164,126.528754,10.942217,8.953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,123.3,NA,NA,NA,NA,NA
211357164,126.528755,10.942217,8.953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5954,4.01,-0.087,1.73,1.19
211357164,126.528755,10.942217,8.953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,123.3,NA,NA,NA,NA,NA
211357782,129.305408,10.952068,9.077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3938,1.17,-0.198,46.78,1.23
211362093,126.70759,11.025121,8.976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,240.2,NA,NA,NA,NA,NA
211362093,126.70759,11.025121,8.976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6914,3.81,0,2.39,1.72
211362239,126.12338,11.027753,9.916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4358,1.84,-0.268,20.81,1.14
211363666,130.019174,11.053174,9.098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,7526,4.09,-0.003,1.89,1.71
211364731,128.337413,11.071677,9.146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,937.5,NA,NA,NA,NA,NA
211364731,128.337413,11.071677,9.146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3862,1.19,0.034,47.64,1.29
211364731,128.33742,11.071677,9.146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,937.5,NA,NA,NA,NA,NA
211364731,128.33742,11.071677,9.146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3862,1.19,0.034,47.64,1.29
211370010,131.79579,11.159499,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,980.4,NA,NA,NA,NA,NA
211370010,131.79579,11.159499,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8461,3.99,-0.005,2.38,2.12
211370010,131.795799,11.159499,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,980.4,NA,NA,NA,NA,NA
211370010,131.795799,11.159499,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8461,3.99,-0.005,2.38,2.12
211370240,131.79538,11.162959,8.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,245.1,NA,NA,NA,NA,NA
211370240,131.79538,11.162959,8.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8014,4.04,-0.014,2.1,1.91
211370240,131.795386,11.162959,8.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,245.1,NA,NA,NA,NA,NA
211370240,131.795386,11.162959,8.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8014,4.04,-0.014,2.1,1.91
211373095,126.453075,11.208155,9.701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4747,2.5,-0.103,11.07,1.43
211375850,126.88111,11.253756,9.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4643,2.45,-0.002,11.42,1.46
211375850,126.88111,11.253756,9.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,480.8,NA,NA,NA,NA,NA
211376339,130.9327,11.262303,9.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8401,4.11,-0.009,1.95,1.93
211376339,130.9327,11.262303,9.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,214.1,NA,NA,NA,NA,NA
211376339,130.932692,11.262303,9.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8401,4.11,-0.009,1.95,1.93
211376339,130.932692,11.262303,9.014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,214.1,NA,NA,NA,NA,NA
211376702,128.27074,11.268177,8.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,140.1,NA,NA,NA,NA,NA
211376702,128.27074,11.268177,8.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6263,3.72,0.041,2.95,1.69
211376702,128.270734,11.268177,8.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,140.1,NA,NA,NA,NA,NA
211376702,128.270734,11.268177,8.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6263,3.72,0.041,2.95,1.69
211378388,127.333093,11.295655,9.299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6209,4.15,-0.016,1.46,1.24
211378388,127.333093,11.295655,9.299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,133,NA,NA,NA,NA,NA
211378388,127.33309,11.295655,9.299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6209,4.15,-0.016,1.46,1.24
211378388,127.33309,11.295655,9.299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,133,NA,NA,NA,NA,NA
211381707,127.79334,11.350489,9.173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3637,0.63,-0.185,88.72,1.24
211381707,127.79334,11.350489,9.173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,1269,NA,NA,NA,NA,NA
211381707,127.793339,11.350489,9.173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3637,0.63,-0.185,88.72,1.24
211381707,127.793339,11.350489,9.173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,1269,NA,NA,NA,NA,NA
211382175,132.054587,11.358758,9.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,138.6,NA,NA,NA,NA,NA
211382175,132.054587,11.358758,9.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6152,4.14,0.048,1.52,1.27
211382175,132.05458,11.358758,9.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,138.6,NA,NA,NA,NA,NA
211382175,132.05458,11.358758,9.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6152,4.14,0.048,1.52,1.27
211382664,131.2013,11.366412,9.435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,144.1,NA,NA,NA,NA,NA
211382664,131.2013,11.366412,9.435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6131,4.13,-0.012,1.48,1.21
211382664,131.201289,11.366412,9.435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,144.1,NA,NA,NA,NA,NA
211382664,131.201289,11.366412,9.435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6131,4.13,-0.012,1.48,1.21
211384981,129.765906,11.403022,9.863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4064,1.39,-0.165,35.42,1.19
211386388,128.12401,11.42525,9.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,128.2,NA,NA,NA,NA,NA
211386388,128.12401,11.42525,9.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5907,4.03,-0.042,1.72,1.14
211386388,128.124005,11.42525,9.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,128.2,NA,NA,NA,NA,NA
211386388,128.124005,11.42525,9.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5907,4.03,-0.042,1.72,1.14
211386433,132.45903,11.425893,9.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5004,2.52,-0.573,8.57,0.98
211386433,132.45903,11.425893,9.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,600.4,NA,NA,NA,NA,NA
211386433,132.459032,11.425893,9.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5004,2.52,-0.573,8.57,0.98
211386433,132.459032,11.425893,9.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,600.4,NA,NA,NA,NA,NA
211387918,129.49684,11.449679,8.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8379,4.07,-0.009,2.09,1.98
211387918,129.49684,11.449679,8.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,204.9,NA,NA,NA,NA,NA
211387918,129.496846,11.449679,8.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,8379,4.07,-0.009,2.09,1.98
211387918,129.496846,11.449679,8.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,204.9,NA,NA,NA,NA,NA
211389347,126.09151,11.472255,9.816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,NA,NA,NA,NA,NA,NA
211390221,129.149973,11.486844,9.428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,7362,4.1,-0.015,1.82,1.64
211390221,129.149973,11.486844,9.428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,220.8,NA,NA,NA,NA,NA
211390221,129.14998,11.486844,9.428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,7362,4.1,-0.015,1.82,1.64
211390221,129.14998,11.486844,9.428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,220.8,NA,NA,NA,NA,NA
211392382,129.961633,11.522669,8.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,1,18.14,NA,NA,NA,NA,NA
211392382,129.961633,11.522669,8.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4902,4.59,0.092,0.76,0.83
211392382,129.96164,11.522669,8.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,1,18.14,NA,NA,NA,NA,NA
211392382,129.96164,11.522669,8.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4902,4.59,0.092,0.76,0.83
211396074,127.344959,11.581413,9.182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4698,2.46,-0.108,11.17,1.29
211396074,127.344959,11.581413,9.182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,521,NA,NA,NA,NA,NA
211396074,127.344955,11.581413,9.182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4698,2.46,-0.108,11.17,1.29
211396074,127.344955,11.581413,9.182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,521,NA,NA,NA,NA,NA
211396632,126.153725,11.589367,9.388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3517,0.38,-0.26,111.44,1.16
211396632,126.153725,11.589367,9.388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,1991,NA,NA,NA,NA,NA
211396632,126.153723,11.589367,9.388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3517,0.38,-0.26,111.44,1.16
211396632,126.153723,11.589367,9.388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,1991,NA,NA,NA,NA,NA
211397259,127.467254,11.598945,9.385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,117.9,NA,NA,NA,NA,NA
211397259,127.467254,11.598945,9.385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5924,4.15,-0.033,1.32,1.09
211397259,127.467255,11.598945,9.385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,117.9,NA,NA,NA,NA,NA
211397259,127.467255,11.598945,9.385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5924,4.15,-0.033,1.32,1.09
211397281,127.859279,11.599184,9.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4477,0.69,-2.128,66.22,0.81
211398088,129.973776,11.611256,9.813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4978,2.46,-0.491,9.48,1.03
211398088,129.973776,11.611256,9.813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,650.6,NA,NA,NA,NA,NA
211398088,129.97377,11.611256,9.813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4978,2.46,-0.491,9.48,1.03
211398088,129.97377,11.611256,9.813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,650.6,NA,NA,NA,NA,NA
211401787,126.896955,11.667474,9.709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,1,163.4,NA,NA,NA,NA,NA
211401787,126.896955,11.667474,9.709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5784,4.03,0.087,1.64,1.16
211401787,126.89696000000001,11.667474,9.709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,1,163.4,NA,NA,NA,NA,NA
211401787,126.89696000000001,11.667474,9.709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5784,4.03,0.087,1.64,1.16
211403386,129.221216,11.692956,9.337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,464.3,NA,NA,NA,NA,NA
211403386,129.221216,11.692956,9.337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4819,2.74,-0.066,9.15,1.38
211403386,129.22122,11.692956,9.337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,464.3,NA,NA,NA,NA,NA
211403386,129.22122,11.692956,9.337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4819,2.74,-0.066,9.15,1.38
211404031,129.13078,11.703562,8.806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,257.7,NA,NA,NA,NA,NA
211404031,129.13078,11.703562,8.806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,9071,4.08,-0.014,2.19,2.2
211404031,129.130784,11.703562,8.806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,257.7,NA,NA,NA,NA,NA
211404031,129.130784,11.703562,8.806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,9071,4.08,-0.014,2.19,2.2
211406399,126.366445,11.738604,5.938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3481,-0.22,-0.156,219.61,1.05
211406619,126.21499,11.742128,9.273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,NA,NA,NA,NA,NA,NA
211412245,126.852221,11.825255,9.133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3640,0.72,-0.131,79.1,1.28
211413734,127.277358,11.847851,9.276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4672,2.44,-0.08,11.47,1.38
211414187,129.11716,11.855009,9.098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,166,NA,NA,NA,NA,NA
211414187,129.11716,11.855009,9.098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5139,3.68,-0.119,2.76,1.32
211414187,129.117158,11.855009,9.098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,166,NA,NA,NA,NA,NA
211414187,129.117158,11.855009,9.098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5139,3.68,-0.119,2.76,1.32
211414200,127.81289,11.85513,8.728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6444,4,0.021,1.92,1.46
211414200,127.81289,11.85513,8.728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,134.4,NA,NA,NA,NA,NA
211414200,127.812886,11.85513,8.728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,6444,4,0.021,1.92,1.46
211414200,127.812886,11.85513,8.728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,134.4,NA,NA,NA,NA,NA
211415478,126.395564,11.874601,9.786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4848,2.63,-0.12,10.56,1.77
211419495,130.325893,11.933455,9.611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,601.5,NA,NA,NA,NA,NA
211419495,130.325893,11.933455,9.611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4592,2.42,-0.043,11.57,1.3
211421716,129.54718,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,237.8,NA,NA,NA,NA,NA
211421716,129.54718,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,237.8,NA,NA,NA,NA,NA
211421716,129.54718,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5604,3.71,0.057,2.56,1.38
211421716,129.547187,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,237.8,NA,NA,NA,NA,NA
211421716,129.547187,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,237.8,NA,NA,NA,NA,NA
211421716,129.547187,11.966191,9.564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5604,3.71,0.057,2.56,1.38
211422285,130.442473,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4930,3.07,-0.439,4.63,0.98
211422285,130.442473,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,277.3,NA,NA,NA,NA,NA
211422285,130.442473,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,277.3,NA,NA,NA,NA,NA
211422285,130.44247,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4930,3.07,-0.439,4.63,0.98
211422285,130.44247,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,277.3,NA,NA,NA,NA,NA
211422285,130.44247,11.974887,9.372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,277.3,NA,NA,NA,NA,NA
211422772,126.88334,11.982063,8.893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,3642,0.62,-0.192,84.87,1.14
211423401,129.94069,11.991418,9.123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,158.1,NA,NA,NA,NA,NA
211423401,129.94069,11.991418,9.123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,158.1,NA,NA,NA,NA,NA
211423401,129.94069,11.991418,9.123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5685,3.88,0.211,2.14,1.26
211424769,128.852684,12.01165,9.438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5678,4.46,0.037,0.96,1
211424769,128.852684,12.01165,9.438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,79.59,NA,NA,NA,NA,NA
211424769,128.85268,12.01165,9.438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5678,4.46,0.037,0.96,1
211424769,128.85268,12.01165,9.438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STAR,1,0,79.59,NA,NA,NA,NA,NA
211426303,125.983343,12.035467,9.589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4740,2.49,-0.082,11.18,1.46
211426443,129.98859,12.037561,9.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STAR,1,0,724.1,NA,NA,NA,NA,NA
211426443,129.98859,12.037561,9.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,4636,2.46,-0.06,11.41,1.36
211426789,127.208533,12.043164,9.916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STAR,1,0,NA,5889,4.32,0.03,1.18,1.07
