EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7
203252769,240.479853,-26.742292,11.528,0,0,0,0,0,0,0
205944626,339.438141,-16.547832,11.528,0,1,0,0,0,0,0
210326221,58.818006,11.537165,11.528,0,0,0,0,1,0,0
211419499,130.326174,11.933502,11.528,0,0,0,0,0,0,1
202751967,242.414966,-28.496185,11.526,0,0,0,0,0,0,0
210339301,59.219952,11.920349,11.524,0,0,0,0,1,0,0
211400941,130.747411,11.654079,11.524,0,0,0,0,0,0,1
202604746,247.397688,-29.049451,11.523,0,0,0,0,0,0,0
202729075,250.416373,-28.58069,11.521,0,0,0,0,0,0,0
211433767,129.434525,12.151772,11.52,0,0,0,0,0,0,1
211370088,131.883431,11.160769,11.519,0,0,0,0,0,0,1
210389499,54.450011,13.220252,11.518,0,0,0,0,1,0,0
210411836,59.553872,13.734964,11.518,0,0,0,0,1,0,0
210376663,61.398455,12.913109,11.518,0,0,0,0,1,0,0
202834950,243.707452,-28.191122,11.516,0,0,0,0,0,0,0
202685860,250.004034,-28.742106,11.516,0,0,0,0,0,0,0
210423122,60.240258,13.983416,11.515,0,0,0,0,1,0,0
210326794,59.833961,11.554908,11.514,0,0,0,0,1,0,0
211365005,128.019177,11.075987,11.514,0,0,0,0,0,0,1
211332432,130.129142,10.49177,11.514,0,0,0,0,0,0,1
201273268,169.788043,-2.8553,11.513,0,0,0,0,0,0,0
205935953,340.213711,-16.843472,11.513,0,1,0,0,0,0,0
206004829,343.59425,-14.688507,11.512,0,1,0,0,0,0,0
211327792,130.686745,10.404095,11.512,0,0,0,0,0,0,1
211358306,127.508612,10.96106,11.511,0,0,0,0,0,0,1
211408558,129.308596,11.77171,11.511,0,0,0,0,0,0,1
202636923,246.773626,-28.927303,11.51,0,0,0,0,0,0,0
210390571,55.850902,13.244925,11.508,0,0,0,0,1,0,0
205943213,338.250645,-16.59665,11.507,0,1,0,0,0,0,0
210374320,55.008943,12.85533,11.507,0,0,0,0,1,0,0
210345650,60.29604,12.098364,11.507,0,0,0,0,1,0,0
201277739,171.126099,-2.787409,11.506,0,0,0,0,0,0,0
206003260,342.184884,-14.732456,11.506,0,1,0,0,0,0,0
205923656,337.549023,-17.286142,11.504,0,1,0,0,0,0,0
205965841,339.747618,-15.860412,11.504,0,1,0,0,0,0,0
210447942,63.114821,14.481685,11.504,0,0,0,0,1,0,0
211418290,129.302304,11.915721,11.504,0,0,0,0,0,0,1
211315289,126.755597,10.159841,11.502,0,0,0,0,0,0,1
202095408,92.05367,16.25689,11.5,0,0,0,0,0,1,0
202088864,92.19466,16.30614,11.5,0,0,0,0,0,1,0
202091062,92.42527,16.66648,11.5,0,0,0,0,0,1,0
202090394,92.58236,16.82373,11.5,0,0,0,0,0,1,0
202092758,93.57014,17.20978,11.5,0,0,0,0,0,1,0
202127622,95.14018,17.19506,11.5,0,0,0,0,0,1,0
202064115,95.34011,15.29328,11.5,0,0,0,0,0,1,0
202060835,95.34936,15.03789,11.5,0,0,0,0,0,1,0
202092770,95.49992,16.35485,11.5,0,0,0,0,0,1,0
202087477,95.7039,15.0808,11.5,0,0,0,0,0,1,0
202088142,95.80032,15.61089,11.5,0,0,0,0,0,1,0
202088806,96.25278,15.33176,11.5,0,0,0,0,0,1,0
202088837,96.41154,16.08302,11.5,0,0,0,0,0,1,0
202089554,96.44473,16.05767,11.5,0,0,0,0,0,1,0
202092712,96.4724,15.67752,11.5,0,0,0,0,0,1,0
202135781,96.73021,14.79366,11.5,0,0,0,0,0,1,0
202088846,96.96641,15.32817,11.5,0,0,0,0,0,1,0
202092722,98.61206,16.3937,11.5,0,0,0,0,0,1,0
202127069,98.6638,15.12161,11.5,0,0,0,0,0,1,0
202092691,98.68223,15.62198,11.5,0,0,0,0,0,1,0
202091017,98.74755,16.56256,11.5,0,0,0,0,0,1,0
202088836,98.81091,16.10203,11.5,0,0,0,0,0,1,0
202127099,98.91679,15.17431,11.5,0,0,0,0,0,1,0
202087454,98.96416,15.31285,11.5,0,0,0,0,0,1,0
202093503,99.23681,15.57927,11.5,0,0,0,0,0,1,0
202088009,99.92043,16.78024,11.5,0,0,0,0,0,1,0
202127065,100.54608,15.60106,11.5,0,0,0,0,0,1,0
202088055,101.30489,15.53127,11.5,0,0,0,0,0,1,0
202072867,101.46664,16.02019,11.5,0,0,0,0,0,1,0
202072679,101.61592,16.56191,11.5,0,0,0,0,0,1,0
202072670,101.62999,16.75732,11.5,0,0,0,0,0,1,0
202072832,102.5256,16.65601,11.5,0,0,0,0,0,1,0
202094190,102.59726,16.20854,11.5,0,0,0,0,0,1,0
202127447,102.85246,16.21039,11.5,0,0,0,0,0,1,0
202127429,102.87794,16.67,11.5,0,0,0,0,0,1,0
202091821,102.88649,16.99243,11.5,0,0,0,0,0,1,0
202094723,102.96503,16.46497,11.5,0,0,0,0,0,1,0
202072852,103.29544,16.2855,11.5,0,0,0,0,0,1,0
202713829,247.499496,-28.637596,11.5,0,0,0,0,0,0,0
205933985,339.66041,-16.913713,11.5,0,1,0,0,0,0,0
210337222,60.283991,11.863504,11.5,0,0,0,0,1,0,0
211414248,129.836264,11.855757,11.5,0,0,0,0,0,0,1
210345523,61.162643,12.094336,11.499,0,0,0,0,1,0,0
202974239,242.372052,-27.697459,11.498,0,0,0,0,0,0,0
211316108,126.665547,10.175731,11.498,0,0,0,0,0,0,1
201160864,174.093185,-5.035778,11.495,0,0,0,0,0,0,0
201181250,175.423788,-4.546463,11.495,0,0,0,0,0,0,0
202749312,246.350869,-28.506045,11.495,0,0,0,0,0,0,0
210431576,64.691723,14.160889,11.494,0,0,0,0,1,0,0
202592986,248.81142,-29.094342,11.492,0,0,0,0,0,0,0
201909533,177.986745,7.524038,11.491,0,0,0,0,0,0,0
202552820,246.010841,-29.250847,11.491,0,0,0,0,0,0,0
210458598,65.531395,14.683595,11.49,0,0,0,0,1,0,0
211351070,131.087553,10.83395,11.49,0,0,0,0,0,0,1
202877610,247.199132,-28.03849,11.489,0,0,0,0,0,0,0
205932644,337.542702,-16.961673,11.488,0,1,0,0,0,0,0
205954042,338.838308,-16.237919,11.487,0,1,0,0,0,0,0
205937799,340.566373,-16.779317,11.485,0,1,0,0,0,0,0
210370729,58.24309,12.76785,11.483,0,0,0,0,1,0,0
211411911,127.087567,11.819955,11.483,0,0,0,0,0,0,1
206001422,340.759065,-14.784776,11.482,0,1,0,0,0,0,0
205991979,342.760552,-15.05599,11.482,0,1,0,0,0,0,0
201187079,169.509771,-4.407623,11.481,0,0,0,0,0,0,0
60023686,355.242054,-8.673797,11.479,0,1,0,0,0,0,0
210401497,58.843844,13.502181,11.479,0,0,0,0,1,0,0
211385456,129.569295,11.411054,11.477,0,0,0,0,0,0,1
201165730,172.859694,-4.920553,11.476,0,0,0,0,0,0,0
202653610,242.227565,-28.864838,11.476,0,0,0,0,0,0,0
205993454,340.395877,-15.012467,11.476,0,1,0,0,0,0,0
210396151,63.746563,13.377271,11.474,0,0,0,0,1,0,0
211387289,128.059201,11.439933,11.474,0,0,0,0,0,0,1
210471407,62.936458,14.917112,11.473,0,0,0,0,1,0,0
202649089,245.815959,-28.881815,11.471,0,0,0,0,0,0,0
205969200,339.721447,-15.75431,11.471,0,1,0,0,0,0,0
210323805,59.355505,11.460828,11.471,0,0,0,0,1,0,0
201193420,172.661546,-4.256327,11.469,0,0,0,0,0,0,0
202679834,250.683514,-28.764984,11.469,0,0,0,0,0,0,0
210352139,57.668563,12.280916,11.468,0,0,0,0,1,0,0
206000627,340.030899,-14.806758,11.467,0,1,0,0,0,0,0
210471957,62.825293,14.927035,11.467,0,0,0,0,1,0,0
201151426,176.750202,-5.261715,11.466,0,0,0,0,0,0,0
201917532,177.23545,7.697919,11.466,0,0,0,0,0,0,0
202796102,245.87937,-28.333634,11.465,0,0,0,0,0,0,0
202696859,250.772942,-28.700633,11.465,0,0,0,0,0,0,0
211395454,127.393762,11.571978,11.465,0,0,0,0,0,0,1
205969785,341.512708,-15.735323,11.464,0,1,0,0,0,0,0
211416028,130.031691,11.882762,11.464,0,0,0,0,0,0,1
202665032,247.224289,-28.821339,11.462,0,0,0,0,0,0,0
211390135,127.664145,11.485524,11.462,0,0,0,0,0,0,1
211422962,129.555671,11.985094,11.461,0,0,0,0,0,0,1
205901944,337.678237,-18.126357,11.459,0,1,0,0,0,0,0
205926391,338.869233,-17.184103,11.458,0,1,0,0,0,0,0
60021844,2.639857,-6.236923,11.457,0,0,1,0,0,0,0
201219682,169.325147,-3.66713,11.457,0,0,0,0,0,0,0
202754143,250.792394,-28.488067,11.457,0,0,0,0,0,0,0
211397622,126.548187,11.60427,11.457,0,0,0,0,0,0,1
210402881,60.268568,13.534128,11.456,0,0,0,0,1,0,0
202615524,244.346796,-29.008368,11.453,0,0,0,0,0,0,0
205670578,248.868847,-15.924098,11.453,0,0,0,0,0,0,0
210436949,58.821659,14.268227,11.453,0,0,0,0,1,0,0
210343450,60.172027,12.035051,11.453,0,0,0,0,1,0,0
211376947,128.167388,11.271755,11.453,0,0,0,0,0,0,1
202685083,244.071894,-28.745143,11.452,0,0,0,0,0,0,0
211503470,125.331996,13.187982,11.452,0,0,0,0,0,0,1
211316527,127.250647,10.18411,11.452,0,0,0,0,0,0,1
202816723,243.307837,-28.258063,11.451,0,0,0,0,0,0,0
211383331,128.381559,11.377567,11.45,0,0,0,0,0,0,1
211389793,127.077346,11.479666,11.449,0,0,0,0,0,0,1
203035598,242.83262,-27.482595,11.448,0,0,0,0,0,0,0
211330958,126.219215,10.463881,11.447,0,0,0,0,0,0,1
205954919,341.149641,-16.210875,11.446,0,1,0,0,0,0,0
210419966,57.394739,13.915381,11.445,0,0,0,0,1,0,0
210312949,58.94412,11.118518,11.444,0,0,0,0,1,0,0
202777859,244.109702,-28.400109,11.443,0,0,0,0,0,0,0
202618296,245.314854,-28.997896,11.442,0,0,0,0,0,0,0
211424399,129.508566,12.006189,11.442,0,0,0,0,0,0,1
210417921,64.545021,13.870753,11.441,0,0,0,0,1,0,0
210339021,58.014415,11.912415,11.44,0,0,0,0,1,0,0
211375940,129.241046,11.255476,11.439,0,0,0,0,0,0,1
211356115,132.111483,10.924532,11.439,0,0,0,0,0,0,1
211430790,129.848654,12.105842,11.438,0,0,0,0,0,0,1
202730115,246.143613,-28.576738,11.437,0,0,0,0,0,0,0
205923669,337.318685,-17.285762,11.435,0,1,0,0,0,0,0
210413879,61.398131,13.780018,11.433,0,0,0,0,1,0,0
211324686,128.94015,10.345839,11.431,0,0,0,0,0,0,1
60024537,4.149394,-5.090533,11.428,0,0,1,0,0,0,0
201270104,169.219121,-2.903492,11.428,0,0,0,0,0,0,0
206031489,343.609629,-13.923736,11.428,0,1,0,0,0,0,0
211436763,128.036813,12.19736,11.427,0,0,0,0,0,0,1
210461786,63.290296,14.741557,11.425,0,0,0,0,1,0,0
203013725,242.612456,-27.559209,11.424,0,0,0,0,0,0,0
210393418,58.753505,13.313021,11.424,0,0,0,0,1,0,0
211408662,130.034755,11.772938,11.424,0,0,0,0,0,0,1
211345800,127.932046,10.737079,11.423,0,0,0,0,0,0,1
205904816,337.361274,-18.003653,11.42,0,1,0,0,0,0,0
210431592,58.075235,14.161222,11.42,0,0,0,0,1,0,0
201182968,171.802494,-4.506039,11.419,0,0,0,0,0,0,0
202838295,242.276018,-28.179476,11.419,0,0,0,0,0,0,0
210442408,65.610105,14.375892,11.418,0,0,0,0,1,0,0
211321039,128.210839,10.273876,11.418,0,0,0,0,0,0,1
211361722,130.579015,11.018327,11.418,0,0,0,0,0,0,1
206028894,342.777506,-13.994373,11.417,0,1,0,0,0,0,0
206040583,343.521763,-13.676011,11.417,0,1,0,0,0,0,0
211407665,130.954682,11.75816,11.417,0,0,0,0,0,0,1
205917912,338.446351,-17.502827,11.416,0,1,0,0,0,0,0
211406832,127.553679,11.745335,11.416,0,0,0,0,0,0,1
202912367,246.745272,-27.914798,11.415,0,0,0,0,0,0,0
202665135,249.107866,-28.820954,11.415,0,0,0,0,0,0,0
202664824,250.389513,-28.822115,11.415,0,0,0,0,0,0,0
205898527,338.120363,-18.27358,11.415,0,1,0,0,0,0,0
210345113,61.082933,12.083028,11.412,0,0,0,0,1,0,0
210361763,61.425232,12.537752,11.412,0,0,0,0,1,0,0
205957307,341.213776,-16.130529,11.411,0,1,0,0,0,0,0
201161685,175.189421,-5.016266,11.41,0,0,0,0,0,0,0
210366357,55.637079,12.6552,11.41,0,0,0,0,1,0,0
201146327,174.802988,-5.382627,11.409,0,0,0,0,0,0,0
211322302,126.959822,10.29975,11.409,0,0,0,0,0,0,1
211310417,129.799997,10.060448,11.409,0,0,0,0,0,0,1
210394150,59.041611,13.330176,11.407,0,0,0,0,1,0,0
210469790,63.689084,14.888966,11.404,0,0,0,0,1,0,0
211477955,123.216767,12.820538,11.403,0,0,0,0,0,0,1
211340775,131.009636,10.645251,11.403,0,0,0,0,0,0,1
205951808,337.414359,-16.311653,11.402,0,1,0,0,0,0,0
205999322,340.775065,-14.843738,11.401,0,1,0,0,0,0,0
202060766,95.32322,15.0903,11.4,0,0,0,0,0,1,0
202062150,95.33888,16.12883,11.4,0,0,0,0,0,1,0
202087928,95.42551,17.334,11.4,0,0,0,0,0,1,0
202127696,95.59366,16.2151,11.4,0,0,0,0,0,1,0
202090887,95.85854,16.498,11.4,0,0,0,0,0,1,0
202091919,95.86689,16.39491,11.4,0,0,0,0,0,1,0
202089505,95.92173,14.6324,11.4,0,0,0,0,0,1,0
202135952,96.06011,15.87165,11.4,0,0,0,0,0,1,0
202060779,96.14518,15.11159,11.4,0,0,0,0,0,1,0
202060764,96.23308,14.33084,11.4,0,0,0,0,0,1,0
202094100,96.78761,14.80147,11.4,0,0,0,0,0,1,0
202090126,96.86356,14.34328,11.4,0,0,0,0,0,1,0
202088715,97.16513,15.64251,11.4,0,0,0,0,0,1,0
202073309,97.1675,16.49444,11.4,0,0,0,0,0,1,0
202090963,97.26362,15.86516,11.4,0,0,0,0,0,1,0
202093431,98.2337,16.62048,11.4,0,0,0,0,0,1,0
202090134,98.60447,16.26605,11.4,0,0,0,0,0,1,0
202127074,98.89722,15.20178,11.4,0,0,0,0,0,1,0
202127889,99.28549,16.78121,11.4,0,0,0,0,0,1,0
202088001,99.43531,16.57361,11.4,0,0,0,0,0,1,0
202092662,99.44627,15.30057,11.4,0,0,0,0,0,1,0
202072680,99.62897,16.96468,11.4,0,0,0,0,0,1,0
202093427,99.76066,15.92612,11.4,0,0,0,0,0,1,0
202087371,99.81312,15.162,11.4,0,0,0,0,0,1,0
202089441,99.97636,15.55298,11.4,0,0,0,0,0,1,0
202127102,100.03151,15.88466,11.4,0,0,0,0,0,1,0
202072609,100.36211,16.54696,11.4,0,0,0,0,0,1,0
202095412,101.19723,28.98589,11.4,0,0,0,0,0,0,0
202092658,101.32092,16.19831,11.4,0,0,0,0,0,1,0
202070273,101.38831,16.86303,11.4,0,0,0,0,0,1,0
202090111,101.52314,15.14558,11.4,0,0,0,0,0,1,0
202072579,101.7779,15.95382,11.4,0,0,0,0,0,1,0
202092623,101.84944,15.24528,11.4,0,0,0,0,0,1,0
202090218,102.01129,17.02403,11.4,0,0,0,0,0,1,0
202127470,102.07132,17.01565,11.4,0,0,0,0,0,1,0
202095384,102.2137,15.96952,11.4,0,0,0,0,0,1,0
202127321,102.32621,16.12034,11.4,0,0,0,0,0,1,0
202067514,102.39227,16.36098,11.4,0,0,0,0,0,1,0
202092683,102.57086,16.55969,11.4,0,0,0,0,0,1,0
202127311,102.6836,16.81334,11.4,0,0,0,0,0,1,0
202087993,102.72193,16.7765,11.4,0,0,0,0,0,1,0
202072795,102.93877,16.73205,11.4,0,0,0,0,0,1,0
202072764,103.12145,16.46482,11.4,0,0,0,0,0,1,0
202094118,103.18588,16.04583,11.4,0,0,0,0,0,1,0
202087423,103.47195,16.84168,11.4,0,0,0,0,0,1,0
202127357,103.58799,15.87827,11.4,0,0,0,0,0,1,0
202127217,103.61144,15.57583,11.4,0,0,0,0,0,1,0
211392855,132.38684,11.530562,11.4,0,0,0,0,0,0,1
60021951,3.253937,-6.891978,11.399,0,0,1,0,0,0,0
211386927,127.271417,11.433892,11.399,0,0,0,0,0,0,1
205967925,341.412629,-15.794849,11.398,0,1,0,0,0,0,0
202917658,244.028698,-27.896548,11.397,0,0,0,0,0,0,0
205935085,337.877743,-16.874441,11.397,0,1,0,0,0,0,0
210386167,55.668683,13.142739,11.396,0,0,0,0,1,0,0
205943009,338.123786,-16.603889,11.395,0,1,0,0,0,0,0
205902846,337.974336,-18.086678,11.391,0,1,0,0,0,0,0
211312003,130.380009,10.093028,11.391,0,0,0,0,0,0,1
201361408,168.217242,-1.535245,11.39,0,0,0,0,0,0,0
205690421,249.621748,-15.755474,11.39,0,0,0,0,0,0,0
210420252,62.234578,13.921659,11.39,0,0,0,0,1,0,0
205952605,340.341622,-16.283802,11.388,0,1,0,0,0,0,0
210306475,58.593367,10.900302,11.388,0,0,0,0,1,0,0
211405014,131.130834,11.718104,11.387,0,0,0,0,0,0,1
205971389,339.074206,-15.683893,11.386,0,1,0,0,0,0,0
206005374,340.454254,-14.673558,11.386,0,1,0,0,0,0,0
210377109,55.459763,12.924672,11.386,0,0,0,0,1,0,0
210424553,62.179643,14.01328,11.385,0,0,0,0,1,0,0
211346369,127.490852,10.747611,11.385,0,0,0,0,0,0,1
60021680,1.579986,-5.837572,11.383,0,0,1,0,0,0,0
202729728,250.262769,-28.578252,11.383,0,0,0,0,0,0,0
211351543,129.333494,10.842747,11.383,0,0,0,0,0,0,1
206025204,342.84335,-14.09684,11.381,0,1,0,0,0,0,0
205979090,340.715721,-15.448217,11.38,0,1,0,0,0,0,0
210443753,61.960821,14.401395,11.38,0,0,0,0,1,0,0
210424862,63.537758,14.020089,11.38,0,0,0,0,1,0,0
211355462,130.404919,10.912384,11.38,0,0,0,0,0,0,1
202533649,243.279012,-29.327003,11.379,0,0,0,0,0,0,0
201360186,168.123988,-1.553225,11.377,0,0,0,0,0,0,0
202750796,250.952169,-28.500588,11.377,0,0,0,0,0,0,0
206014143,341.604843,-14.417894,11.376,0,1,0,0,0,0,0
210385049,58.204653,13.115969,11.375,0,0,0,0,1,0,0
210405076,60.243143,13.584248,11.375,0,0,0,0,1,0,0
211536941,123.689972,13.659305,11.375,0,0,0,0,0,0,1
201147512,173.683688,-5.35415,11.374,0,0,0,0,0,0,0
211391516,132.426759,11.508772,11.374,0,0,0,0,0,0,1
202575274,242.246635,-29.162806,11.373,0,0,0,0,0,0,0
211394048,127.532124,11.549899,11.372,0,0,0,0,0,0,1
210395515,62.913798,13.362099,11.369,0,0,0,0,1,0,0
211398979,131.877222,11.624962,11.368,0,0,0,0,0,0,1
211312236,129.981404,10.097527,11.367,0,0,0,0,0,0,1
201173667,173.478129,-4.728407,11.366,0,0,0,0,0,0,0
201152511,176.458621,-5.236288,11.363,0,0,0,0,0,0,0
60020598,3.254,-6.892,11.3625164,0,0,1,0,0,0,0
202842030,249.542912,-28.165819,11.362,0,0,0,0,0,0,0
202665958,250.431571,-28.81783,11.361,0,0,0,0,0,0,0
211317414,129.550121,10.202567,11.36,0,0,0,0,0,0,1
211353841,127.282218,10.883887,11.358,0,0,0,0,0,0,1
211396093,129.478643,11.581607,11.358,0,0,0,0,0,0,1
210403748,59.548368,13.554677,11.355,0,0,0,0,1,0,0
205931805,338.120295,-16.989743,11.354,0,1,0,0,0,0,0
211349973,128.295237,10.813807,11.354,0,0,0,0,0,0,1
211347419,129.607971,10.767503,11.354,0,0,0,0,0,0,1
211501241,123.856343,13.156899,11.353,0,0,0,0,0,0,1
211379181,130.791081,11.308449,11.352,0,0,0,0,0,0,1
205703281,249.723758,-15.645054,11.351,0,0,0,0,0,0,0
211384682,130.67302,11.398338,11.351,0,0,0,0,0,0,1
210347498,57.72821,12.151808,11.349,0,0,0,0,1,0,0
211331613,130.611458,10.476187,11.349,0,0,0,0,0,0,1
211393107,130.057149,11.534912,11.348,0,0,0,0,0,0,1
201180406,173.289776,-4.567138,11.347,0,0,0,0,0,0,0
211335478,127.331816,10.548895,11.346,0,0,0,0,0,0,1
205896106,337.952199,-18.376085,11.344,0,1,0,0,0,0,0
205908091,337.419184,-17.882163,11.343,0,1,0,0,0,0,0
211326087,126.678777,10.372724,11.341,0,0,0,0,0,0,1
202574118,243.360263,-29.167229,11.34,0,0,0,0,0,0,0
211396675,126.750156,11.58998,11.34,0,0,0,0,0,0,1
210406314,57.443657,13.612206,11.338,0,0,0,0,1,0,0
211312147,129.224482,10.095595,11.338,0,0,0,0,0,0,1
211381642,127.712486,11.349551,11.336,0,0,0,0,0,0,1
210437621,61.525379,14.281032,11.335,0,0,0,0,1,0,0
211334747,127.523831,10.53486,11.335,0,0,0,0,0,0,1
205958836,340.764685,-16.081232,11.334,0,1,0,0,0,0,0
202608541,247.833038,-29.034946,11.33,0,0,0,0,0,0,0
206569651,335.962108,-3.279171,11.33,0,0,0,0,0,0,0
202741278,250.755309,-28.536046,11.329,0,0,0,0,0,0,0
205916071,339.115148,-17.570453,11.326,0,1,0,0,0,0,0
211496731,124.895869,13.093619,11.326,0,0,0,0,0,0,1
202652559,248.879793,-28.86889,11.325,0,0,0,0,0,0,0
211311608,127.533947,10.085001,11.325,0,0,0,0,0,0,1
211409516,130.915542,11.786014,11.325,0,0,0,0,0,0,1
206004651,341.413454,-14.693638,11.324,0,1,0,0,0,0,0
202654850,246.038367,-28.859909,11.322,0,0,0,0,0,0,0
211383172,131.147149,11.375058,11.321,0,0,0,0,0,0,1
203020085,243.134667,-27.53704,11.32,0,0,0,0,0,0,0
202825615,246.628363,-28.225309,11.32,0,0,0,0,0,0,0
206015088,343.372318,-14.390875,11.32,0,1,0,0,0,0,0
210357957,54.630995,12.438757,11.319,0,0,0,0,1,0,0
210376024,61.088913,12.896335,11.319,0,0,0,0,1,0,0
211384348,129.610893,11.393333,11.319,0,0,0,0,0,0,1
211383630,126.494679,11.382418,11.318,0,0,0,0,0,0,1
211327517,132.236399,10.399321,11.316,0,0,0,0,0,0,1
205930580,336.386514,-17.032413,11.314,0,1,0,0,0,0,0
210394263,54.239181,13.332862,11.313,0,0,0,0,1,0,0
211420859,130.198548,11.953164,11.313,0,0,0,0,0,0,1
201188911,173.293249,-4.362461,11.312,0,0,0,0,0,0,0
202650387,242.829576,-28.876965,11.312,0,0,0,0,0,0,0
202624734,244.423038,-28.9734,11.312,0,0,0,0,0,0,0
210428847,63.581837,14.102902,11.312,0,0,0,0,1,0,0
202644133,247.075943,-28.900384,11.311,0,0,0,0,0,0,0
210388424,59.583336,13.194681,11.311,0,0,0,0,1,0,0
211477194,124.419191,12.809392,11.311,0,0,0,0,0,0,1
211399057,131.775725,11.626128,11.311,0,0,0,0,0,0,1
205901259,338.040194,-18.156347,11.31,0,1,0,0,0,0,0
205683433,247.938989,-15.816163,11.307,0,0,0,0,0,0,0
211422402,129.324925,11.976567,11.307,0,0,0,0,0,0,1
201920729,177.070779,7.769104,11.306,0,0,0,0,0,0,0
206026608,342.298074,-14.057761,11.305,0,1,0,0,0,0,0
210432388,63.972021,14.177389,11.302,0,0,0,0,1,0,0
202091712,92.59429,17.0566,11.3,0,0,0,0,0,1,0
202093336,92.80455,16.73499,11.3,0,0,0,0,0,1,0
202089148,93.87317,16.74955,11.3,0,0,0,0,0,1,0
202127683,94.01505,16.91258,11.3,0,0,0,0,0,1,0
202092586,95.40869,15.83992,11.3,0,0,0,0,0,1,0
202090092,95.46127,15.15616,11.3,0,0,0,0,0,1,0
202127695,95.65029,15.65651,11.3,0,0,0,0,0,1,0
202127635,95.67872,15.15889,11.3,0,0,0,0,0,1,0
202127501,95.8323,16.33456,11.3,0,0,0,0,0,1,0
202090803,95.94616,15.82449,11.3,0,0,0,0,0,1,0
202060735,95.95747,14.36654,11.3,0,0,0,0,0,1,0
202064072,95.9596,14.51542,11.3,0,0,0,0,0,1,0
202087203,95.9924,15.46555,11.3,0,0,0,0,0,1,0
202088632,96.28418,15.61615,11.3,0,0,0,0,0,1,0
202089195,96.48333,16.00727,11.3,0,0,0,0,0,1,0
202136046,96.96403,16.5575,11.3,0,0,0,0,0,1,0
202092610,96.98446,16.38239,11.3,0,0,0,0,0,1,0
202127734,97.37555,16.67142,11.3,0,0,0,0,0,1,0
202094312,98.63645,14.81286,11.3,0,0,0,0,0,1,0
202088716,98.6986,14.94344,11.3,0,0,0,0,0,1,0
202087199,98.80718,14.96463,11.3,0,0,0,0,0,1,0
202090933,98.93085,16.91141,11.3,0,0,0,0,0,1,0
202094530,99.13298,15.23649,11.3,0,0,0,0,0,1,0
202072738,99.46308,16.82799,11.3,0,0,0,0,0,1,0
202089910,99.55409,17.1523,11.3,0,0,0,0,0,1,0
202127172,100.12954,15.6295,11.3,0,0,0,0,0,1,0
202086113,100.36499,16.66108,11.3,0,0,0,0,0,1,0
202072576,100.42181,16.69086,11.3,0,0,0,0,0,1,0
202072716,100.4745,16.03636,11.3,0,0,0,0,0,1,0
202072569,100.52321,16.45677,11.3,0,0,0,0,0,1,0
202127157,100.54069,15.15594,11.3,0,0,0,0,0,1,0
202093352,101.22507,16.82836,11.3,0,0,0,0,0,1,0
202072724,101.91518,15.88339,11.3,0,0,0,0,0,1,0
202127332,102.24869,16.02473,11.3,0,0,0,0,0,1,0
202098796,102.57669,16.30688,11.3,0,0,0,0,0,1,0
202090054,102.83804,15.92504,11.3,0,0,0,0,0,1,0
202094046,103.07415,16.72785,11.3,0,0,0,0,0,1,0
202127452,103.14691,16.64481,11.3,0,0,0,0,0,1,0
202095341,103.1867,15.84788,11.3,0,0,0,0,0,1,0
202065165,103.26819,16.93172,11.3,0,0,0,0,0,1,0
201387781,167.107309,-1.144873,11.3,0,0,0,0,0,0,0
202766283,247.032445,-28.44296,11.3,0,0,0,0,0,0,0
211518138,124.638167,13.394978,11.3,0,0,0,0,0,0,1
202968902,242.967254,-27.716069,11.299,0,0,0,0,0,0,0
211320890,126.379963,10.270899,11.296,0,0,0,0,0,0,1
201184611,174.069783,-4.467334,11.295,0,0,0,0,0,0,0
210346652,58.187586,12.126807,11.295,0,0,0,0,1,0,0
202772050,250.348021,-28.421408,11.294,0,0,0,0,0,0,0
211332581,126.347007,10.494792,11.294,0,0,0,0,0,0,1
202863926,243.279862,-28.087213,11.293,0,0,0,0,0,0,0
211529022,123.086679,13.54915,11.293,0,0,0,0,0,0,1
205991751,339.919818,-15.063071,11.292,0,1,0,0,0,0,0
210459910,63.712492,14.708029,11.292,0,0,0,0,1,0,0
211485134,126.498726,12.923889,11.292,0,0,0,0,0,0,1
211363290,130.41795,11.046589,11.291,0,0,0,0,0,0,1
205721532,249.271381,-15.482352,11.288,0,0,0,0,0,0,0
211345247,130.132594,10.727087,11.288,0,0,0,0,0,0,1
211413085,127.381293,11.837886,11.287,0,0,0,0,0,0,1
210420217,57.019828,13.920723,11.285,0,0,0,0,1,0,0
210429153,60.888594,14.109276,11.285,0,0,0,0,1,0,0
211483359,124.699337,12.898138,11.285,0,0,0,0,0,0,1
211309135,129.280153,10.034478,11.285,0,0,0,0,0,0,1
202589809,244.265476,-29.10653,11.284,0,0,0,0,0,0,0
210410702,60.520427,13.709402,11.284,0,0,0,0,1,0,0
211377442,127.877685,11.279854,11.284,0,0,0,0,0,0,1
202724890,243.967615,-28.595963,11.282,0,0,0,0,0,0,0
211400692,131.758787,11.65074,11.282,0,0,0,0,0,0,1
211315309,126.496758,10.160263,11.279,0,0,0,0,0,0,1
211372486,130.472959,11.198584,11.278,0,0,0,0,0,0,1
60021765,2.069888,-6.408379,11.274,0,0,1,0,0,0,0
201131749,175.480062,-5.743736,11.271,0,0,0,0,0,0,0
60021895,2.907764,-6.292728,11.269,0,0,1,0,0,0,0
